Date,Time,Hour,NO2_Level,Day_of_Week,Season
2024-03-21,09:00:00,9,8.77,Thursday,Spring
2024-03-21,10:00:00,10,7.16,Thursday,Spring
2024-03-21,11:00:00,11,10.4,Thursday,Spring
2024-03-21,12:00:00,12,8.0,Thursday,Spring
2024-03-21,13:00:00,13,8.2,Thursday,Spring
2024-03-21,14:00:00,14,8.65,Thursday,Spring
2024-03-21,15:00:00,15,8.6,Thursday,Spring
2024-03-21,16:00:00,16,9.09,Thursday,Spring
2024-03-21,17:00:00,17,11.0,Thursday,Spring
2024-03-21,18:00:00,18,15.2,Thursday,Spring
2024-03-21,19:00:00,19,14.41,Thursday,Spring
2024-03-21,20:00:00,20,14.02,Thursday,Spring
2024-03-21,21:00:00,21,12.37,Thursday,Spring
2024-03-21,22:00:00,22,10.87,Thursday,Spring
2024-03-21,23:00:00,23,8.26,Thursday,Spring
2024-03-21,24:00:00,24,8.64,Thursday,Spring
2024-03-22,01:00:00,1,11.7,Friday,Spring
2024-03-22,02:00:00,2,3.48,Friday,Spring
2024-03-22,03:00:00,3,3.38,Friday,Spring
2024-03-22,04:00:00,4,3.73,Friday,Spring
2024-03-22,05:00:00,5,8.86,Friday,Spring
2024-03-22,06:00:00,6,16.17,Friday,Spring
2024-03-22,07:00:00,7,19.47,Friday,Spring
2024-03-22,08:00:00,8,19.87,Friday,Spring
2024-03-22,09:00:00,9,10.25,Friday,Spring
2024-03-22,10:00:00,10,6.68,Friday,Spring
2024-03-22,11:00:00,11,5.09,Friday,Spring
2024-03-22,12:00:00,12,4.95,Friday,Spring
2024-03-22,13:00:00,13,5.58,Friday,Spring
2024-03-22,14:00:00,14,4.75,Friday,Spring
2024-03-22,15:00:00,15,6.09,Friday,Spring
2024-03-22,16:00:00,16,6.54,Friday,Spring
2024-03-22,17:00:00,17,6.84,Friday,Spring
2024-03-22,18:00:00,18,9.79,Friday,Spring
2024-03-22,19:00:00,19,14.51,Friday,Spring
2024-03-22,20:00:00,20,10.23,Friday,Spring
2024-03-22,21:00:00,21,8.78,Friday,Spring
2024-03-22,22:00:00,22,5.84,Friday,Spring
2024-03-22,23:00:00,23,5.74,Friday,Spring
2024-03-22,24:00:00,24,7.47,Friday,Spring
2024-03-23,01:00:00,1,10.56,Saturday,Spring
2024-03-23,02:00:00,2,1.93,Saturday,Spring
2024-03-23,03:00:00,3,2.99,Saturday,Spring
2024-03-23,04:00:00,4,3.29,Saturday,Spring
2024-03-23,05:00:00,5,4.3,Saturday,Spring
2024-03-23,06:00:00,6,9.99,Saturday,Spring
2024-03-23,07:00:00,7,11.79,Saturday,Spring
2024-03-23,08:00:00,8,7.0,Saturday,Spring
2024-03-23,09:00:00,9,3.76,Saturday,Spring
2024-03-23,10:00:00,10,3.86,Saturday,Spring
2024-03-23,11:00:00,11,2.55,Saturday,Spring
2024-03-23,12:00:00,12,3.81,Saturday,Spring
2024-03-23,13:00:00,13,4.34,Saturday,Spring
2024-03-23,14:00:00,14,4.1,Saturday,Spring
2024-03-23,15:00:00,15,3.96,Saturday,Spring
2024-03-23,16:00:00,16,4.15,Saturday,Spring
2024-03-23,17:00:00,17,4.45,Saturday,Spring
2024-03-23,18:00:00,18,4.7,Saturday,Spring
2024-03-23,19:00:00,19,4.06,Saturday,Spring
2024-03-23,20:00:00,20,3.77,Saturday,Spring
2024-03-23,21:00:00,21,2.95,Saturday,Spring
2024-03-23,22:00:00,22,2.46,Saturday,Spring
2024-03-23,23:00:00,23,1.83,Saturday,Spring
2024-03-23,24:00:00,24,1.78,Saturday,Spring
2024-03-24,01:00:00,1,1.41,Sunday,Spring
2024-03-24,02:00:00,2,1.42,Sunday,Spring
2024-03-24,03:00:00,3,1.16,Sunday,Spring
2024-03-24,04:00:00,4,1.55,Sunday,Spring
2024-03-24,05:00:00,5,0.63,Sunday,Spring
2024-03-24,06:00:00,6,0.96,Sunday,Spring
2024-03-24,07:00:00,7,1.6,Sunday,Spring
2024-03-24,08:00:00,8,1.98,Sunday,Spring
2024-03-24,09:00:00,9,1.93,Sunday,Spring
2024-03-24,10:00:00,10,1.54,Sunday,Spring
2024-03-24,11:00:00,11,1.88,Sunday,Spring
2024-03-24,12:00:00,12,2.17,Sunday,Spring
2024-03-24,13:00:00,13,1.78,Sunday,Spring
2024-03-24,14:00:00,14,2.31,Sunday,Spring
2024-03-24,15:00:00,15,2.32,Sunday,Spring
2024-03-24,16:00:00,16,2.99,Sunday,Spring
2024-03-24,17:00:00,17,3.0,Sunday,Spring
2024-03-24,18:00:00,18,5.96,Sunday,Spring
2024-03-24,19:00:00,19,9.76,Sunday,Spring
2024-03-24,20:00:00,20,15.15,Sunday,Spring
2024-03-24,21:00:00,21,13.94,Sunday,Spring
2024-03-24,22:00:00,22,17.64,Sunday,Spring
2024-03-24,23:00:00,23,27.52,Sunday,Spring
2024-03-24,24:00:00,24,30.28,Sunday,Spring
2024-03-25,01:00:00,1,20.16,Monday,Spring
2024-03-25,02:00:00,2,9.66,Monday,Spring
2024-03-25,03:00:00,3,9.82,Monday,Spring
2024-03-25,04:00:00,4,13.22,Monday,Spring
2024-03-25,05:00:00,5,9.14,Monday,Spring
2024-03-25,06:00:00,6,25.91,Monday,Spring
2024-03-25,07:00:00,7,30.23,Monday,Spring
2024-03-25,08:00:00,8,16.51,Monday,Spring
2024-03-25,09:00:00,9,10.78,Monday,Spring
2024-03-25,10:00:00,10,1.35,Monday,Spring
2024-03-25,11:00:00,11,6.89,Monday,Spring
2024-03-25,12:00:00,12,8.79,Monday,Spring
2024-03-25,13:00:00,13,6.75,Monday,Spring
2024-03-25,14:00:00,14,6.26,Monday,Spring
2024-03-25,15:00:00,15,4.75,Monday,Spring
2024-03-25,16:00:00,16,4.03,Monday,Spring
2024-03-25,17:00:00,17,1.6,Monday,Spring
2024-03-25,18:00:00,18,1.26,Monday,Spring
2024-03-25,19:00:00,19,1.31,Monday,Spring
2024-03-25,20:00:00,20,3.01,Monday,Spring
2024-03-25,21:00:00,21,1.98,Monday,Spring
2024-03-25,22:00:00,22,0.87,Monday,Spring
2024-03-25,23:00:00,23,1.11,Monday,Spring
2024-03-25,24:00:00,24,0.53,Monday,Spring
2024-03-26,01:00:00,1,0.97,Tuesday,Spring
2024-03-26,02:00:00,2,5.45,Tuesday,Spring
2024-03-26,03:00:00,3,2.18,Tuesday,Spring
2024-03-26,04:00:00,4,1.99,Tuesday,Spring
2024-03-26,05:00:00,5,2.23,Tuesday,Spring
2024-03-26,06:00:00,6,3.74,Tuesday,Spring
2024-03-26,07:00:00,7,8.06,Tuesday,Spring
2024-03-26,08:00:00,8,12.09,Tuesday,Spring
2024-03-26,09:00:00,9,15.35,Tuesday,Spring
2024-03-26,10:00:00,10,15.24,Tuesday,Spring
2024-03-26,11:00:00,11,3.69,Tuesday,Spring
2024-03-26,12:00:00,12,1.6,Tuesday,Spring
2024-03-26,13:00:00,13,1.3,Tuesday,Spring
2024-03-26,14:00:00,14,2.04,Tuesday,Spring
2024-03-26,15:00:00,15,3.54,Tuesday,Spring
2024-03-26,16:00:00,16,1.84,Tuesday,Spring
2024-03-26,17:00:00,17,2.27,Tuesday,Spring
2024-03-26,18:00:00,18,7.19,Tuesday,Spring
2024-03-26,19:00:00,19,11.48,Tuesday,Spring
2024-03-26,20:00:00,20,14.93,Tuesday,Spring
2024-03-26,21:00:00,21,14.11,Tuesday,Spring
2024-03-26,22:00:00,22,11.29,Tuesday,Spring
2024-03-26,23:00:00,23,6.91,Tuesday,Spring
2024-03-26,24:00:00,24,1.12,Tuesday,Spring
2024-03-27,01:00:00,1,1.16,Wednesday,Spring
2024-03-27,02:00:00,2,0.71,Wednesday,Spring
2024-03-27,03:00:00,3,1.21,Wednesday,Spring
2024-03-27,04:00:00,4,1.01,Wednesday,Spring
2024-03-27,05:00:00,5,1.17,Wednesday,Spring
2024-03-27,06:00:00,6,0.53,Wednesday,Spring
2024-03-27,07:00:00,7,1.02,Wednesday,Spring
2024-03-27,08:00:00,8,1.16,Wednesday,Spring
2024-03-27,09:00:00,9,1.55,Wednesday,Spring
2024-03-27,10:00:00,10,1.65,Wednesday,Spring
2024-03-27,11:00:00,11,3.01,Wednesday,Spring
2024-03-27,12:00:00,12,4.09,Wednesday,Spring
2024-03-27,13:00:00,13,7.3,Wednesday,Spring
2024-03-27,14:00:00,14,8.56,Wednesday,Spring
2024-03-27,15:00:00,15,20.85,Wednesday,Spring
2024-03-27,16:00:00,16,21.0,Wednesday,Spring
2024-03-27,17:00:00,17,20.6,Wednesday,Spring
2024-03-27,18:00:00,18,32.67,Wednesday,Spring
2024-03-27,19:00:00,19,46.65,Wednesday,Spring
2024-03-27,20:00:00,20,40.25,Wednesday,Spring
2024-03-27,21:00:00,21,45.46,Wednesday,Spring
2024-03-27,22:00:00,22,37.39,Wednesday,Spring
2024-03-27,23:00:00,23,33.35,Wednesday,Spring
2024-03-27,24:00:00,24,31.3,Wednesday,Spring
2024-03-28,01:00:00,1,31.31,Thursday,Spring
2024-03-28,02:00:00,2,20.47,Thursday,Spring
2024-03-28,03:00:00,3,60.99,Thursday,Spring
2024-03-28,04:00:00,4,61.92,Thursday,Spring
2024-03-28,05:00:00,5,16.18,Thursday,Spring
2024-03-28,06:00:00,6,6.28,Thursday,Spring
2024-03-28,07:00:00,7,9.64,Thursday,Spring
2024-03-28,08:00:00,8,11.63,Thursday,Spring
2024-03-28,09:00:00,9,7.15,Thursday,Spring
2024-03-28,10:00:00,10,6.37,Thursday,Spring
2024-03-28,11:00:00,11,3.98,Thursday,Spring
2024-03-28,12:00:00,12,3.84,Thursday,Spring
2024-03-28,13:00:00,13,5.06,Thursday,Spring
2024-03-28,14:00:00,14,4.91,Thursday,Spring
2024-03-28,15:00:00,15,11.83,Thursday,Spring
2024-03-28,16:00:00,16,8.18,Thursday,Spring
2024-03-28,17:00:00,17,5.69,Thursday,Spring
2024-03-28,18:00:00,18,9.84,Thursday,Spring
2024-03-28,19:00:00,19,10.42,Thursday,Spring
2024-03-28,20:00:00,20,9.84,Thursday,Spring
2024-03-28,21:00:00,21,9.99,Thursday,Spring
2024-03-28,22:00:00,22,12.52,Thursday,Spring
2024-03-28,23:00:00,23,4.87,Thursday,Spring
2024-03-28,24:00:00,24,1.6,Thursday,Spring
2024-03-29,01:00:00,1,2.92,Friday,Spring
2024-03-29,02:00:00,2,4.22,Friday,Spring
2024-03-29,03:00:00,3,6.09,Friday,Spring
2024-03-29,04:00:00,4,4.04,Friday,Spring
2024-03-29,05:00:00,5,4.77,Friday,Spring
2024-03-29,06:00:00,6,7.16,Friday,Spring
2024-03-29,07:00:00,7,11.94,Friday,Spring
2024-03-29,08:00:00,8,14.03,Friday,Spring
2024-03-29,09:00:00,9,13.33,Friday,Spring
2024-03-29,10:00:00,10,11.0,Friday,Spring
2024-03-29,11:00:00,11,13.24,Friday,Spring
2024-03-29,12:00:00,12,12.11,Friday,Spring
2024-03-29,13:00:00,13,21.83,Friday,Spring
2024-03-29,14:00:00,14,16.47,Friday,Spring
2024-03-29,15:00:00,15,13.74,Friday,Spring
2024-03-29,16:00:00,16,8.88,Friday,Spring
2024-03-29,17:00:00,17,17.61,Friday,Spring
2024-03-29,18:00:00,18,32.2,Friday,Spring
2024-03-29,19:00:00,19,29.28,Friday,Spring
2024-03-29,20:00:00,20,29.97,Friday,Spring
2024-03-29,21:00:00,21,47.51,Friday,Spring
2024-03-29,22:00:00,22,46.34,Friday,Spring
2024-03-29,23:00:00,23,33.82,Friday,Spring
2024-03-29,24:00:00,24,23.0,Friday,Spring
2024-03-30,01:00:00,1,8.77,Saturday,Spring
2024-03-30,02:00:00,2,19.17,Saturday,Spring
2024-03-30,03:00:00,3,11.55,Saturday,Spring
2024-03-30,04:00:00,4,13.85,Saturday,Spring
2024-03-30,05:00:00,5,11.69,Saturday,Spring
2024-03-30,06:00:00,6,9.98,Saturday,Spring
2024-03-30,07:00:00,7,23.12,Saturday,Spring
2024-03-30,08:00:00,8,22.9,Saturday,Spring
2024-03-30,09:00:00,9,15.6,Saturday,Spring
2024-03-30,10:00:00,10,13.03,Saturday,Spring
2024-03-30,11:00:00,11,10.84,Saturday,Spring
2024-03-30,12:00:00,12,11.66,Saturday,Spring
2024-03-30,13:00:00,13,9.18,Saturday,Spring
2024-03-30,14:00:00,14,12.15,Saturday,Spring
2024-03-30,15:00:00,15,12.69,Saturday,Spring
2024-03-30,16:00:00,16,14.3,Saturday,Spring
2024-03-30,17:00:00,17,23.02,Saturday,Spring
2024-03-30,18:00:00,18,22.05,Saturday,Spring
2024-03-30,19:00:00,19,24.81,Saturday,Spring
2024-03-30,20:00:00,20,32.35,Saturday,Spring
2024-03-30,21:00:00,21,33.44,Saturday,Spring
2024-03-30,22:00:00,22,21.59,Saturday,Spring
2024-03-30,23:00:00,23,44.16,Saturday,Spring
2024-03-30,24:00:00,24,63.4,Saturday,Spring
2024-03-31,01:00:00,1,50.72,Sunday,Spring
2024-03-31,02:00:00,2,39.77,Sunday,Spring
2024-03-31,03:00:00,3,39.02,Sunday,Spring
2024-03-31,04:00:00,4,25.42,Sunday,Spring
2024-03-31,05:00:00,5,19.47,Sunday,Spring
2024-03-31,06:00:00,6,19.31,Sunday,Spring
2024-03-31,07:00:00,7,27.39,Sunday,Spring
2024-03-31,08:00:00,8,28.51,Sunday,Spring
2024-03-31,09:00:00,9,17.44,Sunday,Spring
2024-03-31,10:00:00,10,8.18,Sunday,Spring
2024-03-31,11:00:00,11,12.41,Sunday,Spring
2024-03-31,12:00:00,12,7.84,Sunday,Spring
2024-03-31,13:00:00,13,6.58,Sunday,Spring
2024-03-31,14:00:00,14,12.02,Sunday,Spring
2024-03-31,15:00:00,15,6.72,Sunday,Spring
2024-03-31,16:00:00,16,5.51,Sunday,Spring
2024-03-31,17:00:00,17,3.8,Sunday,Spring
2024-03-31,18:00:00,18,10.2,Sunday,Spring
2024-03-31,19:00:00,19,7.76,Sunday,Spring
2024-03-31,20:00:00,20,6.64,Sunday,Spring
2024-03-31,21:00:00,21,6.3,Sunday,Spring
2024-03-31,22:00:00,22,8.4,Sunday,Spring
2024-03-31,23:00:00,23,5.71,Sunday,Spring
2024-03-31,24:00:00,24,3.71,Sunday,Spring
2024-04-01,01:00:00,1,2.99,Monday,Spring
2024-04-01,02:00:00,2,2.86,Monday,Spring
2024-04-01,03:00:00,3,4.49,Monday,Spring
2024-04-01,04:00:00,4,3.61,Monday,Spring
2024-04-01,05:00:00,5,4.74,Monday,Spring
2024-04-01,06:00:00,6,5.08,Monday,Spring
2024-04-01,07:00:00,7,3.51,Monday,Spring
2024-04-01,08:00:00,8,4.15,Monday,Spring
2024-04-01,09:00:00,9,2.88,Monday,Spring
2024-04-01,10:00:00,10,2.98,Monday,Spring
2024-04-01,11:00:00,11,3.42,Monday,Spring
2024-04-01,12:00:00,12,4.54,Monday,Spring
2024-04-01,13:00:00,13,4.83,Monday,Spring
2024-04-01,14:00:00,14,3.71,Monday,Spring
2024-04-01,15:00:00,15,4.54,Monday,Spring
2024-04-01,16:00:00,16,4.68,Monday,Spring
2024-04-01,17:00:00,17,3.86,Monday,Spring
2024-04-01,18:00:00,18,3.76,Monday,Spring
2024-04-01,19:00:00,19,2.73,Monday,Spring
2024-04-01,20:00:00,20,4.44,Monday,Spring
2024-04-01,21:00:00,21,4.59,Monday,Spring
2024-04-01,22:00:00,22,4.15,Monday,Spring
2024-04-01,23:00:00,23,2.59,Monday,Spring
2024-04-01,24:00:00,24,2.29,Monday,Spring
2024-04-02,01:00:00,1,2.08,Tuesday,Spring
2024-04-02,02:00:00,2,3.32,Tuesday,Spring
2024-04-02,03:00:00,3,7.18,Tuesday,Spring
2024-04-02,04:00:00,4,6.3,Tuesday,Spring
2024-04-02,05:00:00,5,3.42,Tuesday,Spring
2024-04-02,06:00:00,6,6.11,Tuesday,Spring
2024-04-02,07:00:00,7,11.19,Tuesday,Spring
2024-04-02,08:00:00,8,7.77,Tuesday,Spring
2024-04-02,09:00:00,9,5.37,Tuesday,Spring
2024-04-02,10:00:00,10,4.2,Tuesday,Spring
2024-04-02,11:00:00,11,4.88,Tuesday,Spring
2024-04-02,12:00:00,12,1.61,Tuesday,Spring
2024-04-02,13:00:00,13,6.2,Tuesday,Spring
2024-04-02,14:00:00,14,2.05,Tuesday,Spring
2024-04-02,15:00:00,15,3.42,Tuesday,Spring
2024-04-02,16:00:00,16,4.69,Tuesday,Spring
2024-04-02,17:00:00,17,5.08,Tuesday,Spring
2024-04-02,18:00:00,18,2.63,Tuesday,Spring
2024-04-02,19:00:00,19,0.78,Tuesday,Spring
2024-04-02,20:00:00,20,1.95,Tuesday,Spring
2024-04-02,21:00:00,21,0.88,Tuesday,Spring
2024-04-02,22:00:00,22,1.81,Tuesday,Spring
2024-04-02,23:00:00,23,2.59,Tuesday,Spring
2024-04-02,24:00:00,24,2.1,Tuesday,Spring
2024-04-03,01:00:00,1,3.13,Wednesday,Spring
2024-04-03,02:00:00,2,1.82,Wednesday,Spring
2024-04-03,03:00:00,3,2.25,Wednesday,Spring
2024-04-03,04:00:00,4,2.54,Wednesday,Spring
2024-04-03,05:00:00,5,1.41,Wednesday,Spring
2024-04-03,06:00:00,6,2.64,Wednesday,Spring
2024-04-03,07:00:00,7,1.51,Wednesday,Spring
2024-04-03,08:00:00,8,1.41,Wednesday,Spring
2024-04-03,09:00:00,9,1.32,Wednesday,Spring
2024-04-03,10:00:00,10,1.71,Wednesday,Spring
2024-04-03,11:00:00,11,2.1,Wednesday,Spring
2024-04-03,12:00:00,12,1.51,Wednesday,Spring
2024-04-03,13:00:00,13,2.05,Wednesday,Spring
2024-04-03,14:00:00,14,0.88,Wednesday,Spring
2024-04-03,15:00:00,15,1.51,Wednesday,Spring
2024-04-03,16:00:00,16,1.27,Wednesday,Spring
2024-04-03,17:00:00,17,1.17,Wednesday,Spring
2024-04-03,18:00:00,18,3.22,Wednesday,Spring
2024-04-03,19:00:00,19,1.85,Wednesday,Spring
2024-04-03,20:00:00,20,3.81,Wednesday,Spring
2024-04-03,21:00:00,21,3.52,Wednesday,Spring
2024-04-03,22:00:00,22,4.06,Wednesday,Spring
2024-04-03,23:00:00,23,2.88,Wednesday,Spring
2024-04-03,24:00:00,24,7.38,Wednesday,Spring
2024-04-04,01:00:00,1,6.45,Thursday,Spring
2024-04-04,02:00:00,2,2.61,Thursday,Spring
2024-04-04,03:00:00,3,2.05,Thursday,Spring
2024-04-04,04:00:00,4,4.01,Thursday,Spring
2024-04-04,05:00:00,5,3.17,Thursday,Spring
2024-04-04,06:00:00,6,5.13,Thursday,Spring
2024-04-04,07:00:00,7,7.18,Thursday,Spring
2024-04-04,08:00:00,8,8.26,Thursday,Spring
2024-04-04,09:00:00,9,6.2,Thursday,Spring
2024-04-04,10:00:00,10,4.39,Thursday,Spring
2024-04-04,11:00:00,11,3.27,Thursday,Spring
2024-04-04,12:00:00,12,4.25,Thursday,Spring
2024-04-04,13:00:00,13,3.03,Thursday,Spring
2024-04-04,14:00:00,14,2.15,Thursday,Spring
2024-04-04,15:00:00,15,2.63,Thursday,Spring
2024-04-04,16:00:00,16,1.22,Thursday,Spring
2024-04-04,17:00:00,17,1.61,Thursday,Spring
2024-04-04,18:00:00,18,4.3,Thursday,Spring
2024-04-04,19:00:00,19,4.6,Thursday,Spring
2024-04-04,20:00:00,20,11.59,Thursday,Spring
2024-04-04,21:00:00,21,9.29,Thursday,Spring
2024-04-04,22:00:00,22,17.95,Thursday,Spring
2024-04-04,23:00:00,23,16.63,Thursday,Spring
2024-04-04,24:00:00,24,21.91,Thursday,Spring
2024-04-05,01:00:00,1,12.0,Friday,Spring
2024-04-05,02:00:00,2,3.39,Friday,Spring
2024-04-05,03:00:00,3,0.93,Friday,Spring
2024-04-05,04:00:00,4,1.86,Friday,Spring
2024-04-05,05:00:00,5,3.67,Friday,Spring
2024-04-05,06:00:00,6,5.28,Friday,Spring
2024-04-05,07:00:00,7,5.43,Friday,Spring
2024-04-05,08:00:00,8,5.91,Friday,Spring
2024-04-05,09:00:00,9,3.62,Friday,Spring
2024-04-05,10:00:00,10,1.17,Friday,Spring
2024-04-05,11:00:00,11,1.76,Friday,Spring
2024-04-05,12:00:00,12,2.15,Friday,Spring
2024-04-05,13:00:00,13,2.54,Friday,Spring
2024-04-05,14:00:00,14,1.95,Friday,Spring
2024-04-05,15:00:00,15,1.85,Friday,Spring
2024-04-05,16:00:00,16,1.46,Friday,Spring
2024-04-05,17:00:00,17,2.44,Friday,Spring
2024-04-05,18:00:00,18,2.35,Friday,Spring
2024-04-05,19:00:00,19,10.12,Friday,Spring
2024-04-05,20:00:00,20,14.09,Friday,Spring
2024-04-05,21:00:00,21,3.62,Friday,Spring
2024-04-05,22:00:00,22,8.22,Friday,Spring
2024-04-05,23:00:00,23,17.76,Friday,Spring
2024-04-05,24:00:00,24,12.57,Friday,Spring
2024-04-06,01:00:00,1,21.07,Saturday,Spring
2024-04-06,02:00:00,2,29.3,Saturday,Spring
2024-04-06,03:00:00,3,50.21,Saturday,Spring
2024-04-06,04:00:00,4,37.1,Saturday,Spring
2024-04-06,05:00:00,5,30.39,Saturday,Spring
2024-04-06,06:00:00,6,21.82,Saturday,Spring
2024-04-06,07:00:00,7,23.43,Saturday,Spring
2024-04-06,08:00:00,8,16.77,Saturday,Spring
2024-04-06,09:00:00,9,19.7,Saturday,Spring
2024-04-06,10:00:00,10,28.58,Saturday,Spring
2024-04-06,11:00:00,11,25.9,Saturday,Spring
2024-04-06,12:00:00,12,25.21,Saturday,Spring
2024-04-06,13:00:00,13,21.74,Saturday,Spring
2024-04-06,14:00:00,14,13.38,Saturday,Spring
2024-04-06,15:00:00,15,15.08,Saturday,Spring
2024-04-06,16:00:00,16,9.87,Saturday,Spring
2024-04-06,17:00:00,17,6.5,Saturday,Spring
2024-04-06,18:00:00,18,7.77,Saturday,Spring
2024-04-06,19:00:00,19,7.97,Saturday,Spring
2024-04-06,20:00:00,20,11.39,Saturday,Spring
2024-04-06,21:00:00,21,10.12,Saturday,Spring
2024-04-06,22:00:00,22,6.26,Saturday,Spring
2024-04-06,23:00:00,23,10.81,Saturday,Spring
2024-04-06,24:00:00,24,27.5,Saturday,Spring
2024-04-07,01:00:00,1,34.67,Sunday,Spring
2024-04-07,02:00:00,2,25.0,Sunday,Spring
2024-04-07,03:00:00,3,14.93,Sunday,Spring
2024-04-07,04:00:00,4,3.13,Sunday,Spring
2024-04-07,05:00:00,5,1.71,Sunday,Spring
2024-04-07,06:00:00,6,3.03,Sunday,Spring
2024-04-07,07:00:00,7,5.82,Sunday,Spring
2024-04-07,08:00:00,8,10.03,Sunday,Spring
2024-04-07,09:00:00,9,7.82,Sunday,Spring
2024-04-07,10:00:00,10,6.15,Sunday,Spring
2024-04-07,11:00:00,11,6.54,Sunday,Spring
2024-04-07,12:00:00,12,8.8,Sunday,Spring
2024-04-07,13:00:00,13,9.48,Sunday,Spring
2024-04-07,14:00:00,14,7.28,Sunday,Spring
2024-04-07,15:00:00,15,8.21,Sunday,Spring
2024-04-07,16:00:00,16,8.01,Sunday,Spring
2024-04-07,17:00:00,17,7.87,Sunday,Spring
2024-04-07,18:00:00,18,8.85,Sunday,Spring
2024-04-07,19:00:00,19,7.53,Sunday,Spring
2024-04-07,20:00:00,20,11.89,Sunday,Spring
2024-04-07,21:00:00,21,16.25,Sunday,Spring
2024-04-07,22:00:00,22,3.27,Sunday,Spring
2024-04-07,23:00:00,23,6.51,Sunday,Spring
2024-04-07,24:00:00,24,6.65,Sunday,Spring
2024-04-08,01:00:00,1,2.21,Monday,Spring
2024-04-08,02:00:00,2,1.17,Monday,Spring
2024-04-08,03:00:00,3,1.41,Monday,Spring
2024-04-08,04:00:00,4,4.16,Monday,Spring
2024-04-08,05:00:00,5,3.08,Monday,Spring
2024-04-08,06:00:00,6,19.23,Monday,Spring
2024-04-08,07:00:00,7,29.21,Monday,Spring
2024-04-08,08:00:00,8,16.53,Monday,Spring
2024-04-08,09:00:00,9,15.94,Monday,Spring
2024-04-08,10:00:00,10,16.28,Monday,Spring
2024-04-08,11:00:00,11,19.98,Monday,Spring
2024-04-08,12:00:00,12,14.41,Monday,Spring
2024-04-08,13:00:00,13,10.94,Monday,Spring
2024-04-08,14:00:00,14,10.45,Monday,Spring
2024-04-08,15:00:00,15,12.12,Monday,Spring
2024-04-08,16:00:00,16,13.15,Monday,Spring
2024-04-08,17:00:00,17,15.85,Monday,Spring
2024-04-08,18:00:00,18,18.15,Monday,Spring
2024-04-08,19:00:00,19,14.92,Monday,Spring
2024-04-08,20:00:00,20,16.99,Monday,Spring
2024-04-08,21:00:00,21,25.77,Monday,Spring
2024-04-08,22:00:00,22,7.93,Monday,Spring
2024-04-08,23:00:00,23,3.18,Monday,Spring
2024-04-08,24:00:00,24,17.68,Monday,Spring
2024-04-09,01:00:00,1,5.68,Tuesday,Spring
2024-04-09,02:00:00,2,9.93,Tuesday,Spring
2024-04-09,03:00:00,3,6.42,Tuesday,Spring
2024-04-09,04:00:00,4,11.46,Tuesday,Spring
2024-04-09,05:00:00,5,5.87,Tuesday,Spring
2024-04-09,06:00:00,6,6.71,Tuesday,Spring
2024-04-09,07:00:00,7,11.46,Tuesday,Spring
2024-04-09,08:00:00,8,14.3,Tuesday,Spring
2024-04-09,09:00:00,9,8.81,Tuesday,Spring
2024-04-09,10:00:00,10,4.7,Tuesday,Spring
2024-04-09,11:00:00,11,3.52,Tuesday,Spring
2024-04-09,12:00:00,12,3.27,Tuesday,Spring
2024-04-09,13:00:00,13,3.57,Tuesday,Spring
2024-04-09,14:00:00,14,2.69,Tuesday,Spring
2024-04-09,15:00:00,15,3.28,Tuesday,Spring
2024-04-09,16:00:00,16,3.86,Tuesday,Spring
2024-04-09,17:00:00,17,3.32,Tuesday,Spring
2024-04-09,18:00:00,18,2.93,Tuesday,Spring
2024-04-09,19:00:00,19,4.5,Tuesday,Spring
2024-04-09,20:00:00,20,5.63,Tuesday,Spring
2024-04-09,21:00:00,21,4.75,Tuesday,Spring
2024-04-09,22:00:00,22,5.14,Tuesday,Spring
2024-04-09,23:00:00,23,9.29,Tuesday,Spring
2024-04-09,24:00:00,24,10.37,Tuesday,Spring
2024-04-10,01:00:00,1,4.3,Wednesday,Spring
2024-04-10,02:00:00,2,5.61,Wednesday,Spring
2024-04-10,03:00:00,3,7.89,Wednesday,Spring
2024-04-10,04:00:00,4,11.8,Wednesday,Spring
2024-04-10,05:00:00,5,24.06,Wednesday,Spring
2024-04-10,06:00:00,6,39.55,Wednesday,Spring
2024-04-10,07:00:00,7,35.36,Wednesday,Spring
2024-04-10,08:00:00,8,32.37,Wednesday,Spring
2024-04-10,09:00:00,9,14.14,Wednesday,Spring
2024-04-10,10:00:00,10,12.13,Wednesday,Spring
2024-04-10,11:00:00,11,13.39,Wednesday,Spring
2024-04-10,12:00:00,12,14.43,Wednesday,Spring
2024-04-10,13:00:00,13,17.41,Wednesday,Spring
2024-04-10,14:00:00,14,21.77,Wednesday,Spring
2024-04-10,15:00:00,15,21.39,Wednesday,Spring
2024-04-10,16:00:00,16,15.37,Wednesday,Spring
2024-04-10,17:00:00,17,14.15,Wednesday,Spring
2024-04-10,18:00:00,18,14.1,Wednesday,Spring
2024-04-10,19:00:00,19,10.38,Wednesday,Spring
2024-04-10,20:00:00,20,11.51,Wednesday,Spring
2024-04-10,21:00:00,21,11.06,Wednesday,Spring
2024-04-10,22:00:00,22,18.47,Wednesday,Spring
2024-04-10,23:00:00,23,6.55,Wednesday,Spring
2024-04-10,24:00:00,24,9.14,Wednesday,Spring
2024-04-11,01:00:00,1,2.54,Thursday,Spring
2024-04-11,02:00:00,2,4.24,Thursday,Spring
2024-04-11,03:00:00,3,3.92,Thursday,Spring
